timestamp,pod_name,node_name,phase,event_type,cpu_req,mem_req
2025-04-18T21:56:27.411,pod-97,node-vkqxp,Running,delete,431m,211Mi
2025-04-18T21:56:28.286,pod-86,node-tg96x,Running,update,1242m,822Mi
2025-04-18T21:56:28.290,pod-86,node-tg96x,Running,update,1242m,822Mi
2025-04-18T21:56:28.294,pod-86,node-tg96x,Running,delete,1242m,822Mi
2025-04-18T21:56:28.387,pod-85,node-tg96x,Running,update,1159m,454Mi
2025-04-18T21:56:28.396,pod-85,node-tg96x,Running,update,1159m,454Mi
2025-04-18T21:56:28.396,pod-85,node-tg96x,Running,delete,1159m,454Mi
2025-04-18T21:56:29.253,pod-81,node-vkqxp,Running,update,698m,87Mi
2025-04-18T21:56:29.263,pod-81,node-vkqxp,Running,update,698m,87Mi
2025-04-18T21:56:29.270,pod-81,node-vkqxp,Running,delete,698m,87Mi
2025-04-18T21:56:29.288,pod-63,node-tg96x,Pending,update,1344m,307Mi
